cat,GEOID,Tract,County,State,measure,value,RE,Sex,def,fmt,source,lbl
Environment,16047960202,Census Tract 9602.02,Gooding County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16049940000,Census Tract 9400.00,Idaho County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16049960100,Census Tract 9601.00,Idaho County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16049960201,Census Tract 9602.01,Idaho County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16049960202,Census Tract 9602.02,Idaho County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16049960300,Census Tract 9603.00,Idaho County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16049960400,Census Tract 9604.00,Idaho County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16051960100,Census Tract 9601.00,Jefferson County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16051960200,Census Tract 9602.00,Jefferson County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16051960301,Census Tract 9603.01,Jefferson County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16051960302,Census Tract 9603.02,Jefferson County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16051960401,Census Tract 9604.01,Jefferson County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16051960402,Census Tract 9604.02,Jefferson County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16053970100,Census Tract 9701.00,Jerome County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16053970200,Census Tract 9702.00,Jerome County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16053970300,Census Tract 9703.00,Jerome County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16053970400,Census Tract 9704.00,Jerome County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16053970501,Census Tract 9705.01,Jerome County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16053970502,Census Tract 9705.02,Jerome County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000101,Census Tract 1.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000102,Census Tract 1.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000201,Census Tract 2.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000202,Census Tract 2.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000203,Census Tract 2.03,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000301,Census Tract 3.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000303,Census Tract 3.03,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000304,Census Tract 3.04,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000401,Census Tract 4.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000402,Census Tract 4.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000501,Census Tract 5.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000502,Census Tract 5.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000503,Census Tract 5.03,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000601,Census Tract 6.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000602,Census Tract 6.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000701,Census Tract 7.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000702,Census Tract 7.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000703,Census Tract 7.03,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000704,Census Tract 7.04,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000800,Census Tract 8.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000901,Census Tract 9.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055000902,Census Tract 9.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001002,Census Tract 10.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001003,Census Tract 10.03,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001004,Census Tract 10.04,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001100,Census Tract 11.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001201,Census Tract 12.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001202,Census Tract 12.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001300,Census Tract 13.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001400,Census Tract 14.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001500,Census Tract 15.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001600,Census Tract 16.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001700,Census Tract 17.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001801,Census Tract 18.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001802,Census Tract 18.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001901,Census Tract 19.01,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055001902,Census Tract 19.02,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055002000,Census Tract 20.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16055940000,Census Tract 9400.00,Kootenai County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005101,Census Tract 51.01,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005102,Census Tract 51.02,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005200,Census Tract 52.00,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005301,Census Tract 53.01,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005302,Census Tract 53.02,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005400,Census Tract 54.00,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005500,Census Tract 55.00,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005600,Census Tract 56.00,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16057005700,Census Tract 57.00,Latah County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16059970100,Census Tract 9701.00,Lemhi County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16059970200,Census Tract 9702.00,Lemhi County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16059970300,Census Tract 9703.00,Lemhi County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16061940001,Census Tract 9400.01,Lewis County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16061940002,Census Tract 9400.02,Lewis County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16061950300,Census Tract 9503.00,Lewis County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16063950100,Census Tract 9501.00,Lincoln County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950101,Census Tract 9501.01,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950102,Census Tract 9501.02,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950103,Census Tract 9501.03,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950200,Census Tract 9502.00,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950301,Census Tract 9503.01,Madison County,Idaho,NGSO_B_upload,24.906824315640662,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",24.9
Environment,16065950303,Census Tract 9503.03,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950304,Census Tract 9503.04,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950401,Census Tract 9504.01,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950402,Census Tract 9504.02,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950501,Census Tract 9505.01,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16065950502,Census Tract 9505.02,Madison County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16067970100,Census Tract 9701.00,Minidoka County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16067970200,Census Tract 9702.00,Minidoka County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16067970300,Census Tract 9703.00,Minidoka County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16067970400,Census Tract 9704.00,Minidoka County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16067970500,Census Tract 9705.00,Minidoka County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069940000,Census Tract 9400.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960200,Census Tract 9602.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960300,Census Tract 9603.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960400,Census Tract 9604.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960500,Census Tract 9605.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960600,Census Tract 9606.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960700,Census Tract 9607.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960800,Census Tract 9608.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069960900,Census Tract 9609.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16069961000,Census Tract 9610.00,Nez Perce County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16071960100,Census Tract 9601.00,Oneida County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16073950101,Census Tract 9501.01,Owyhee County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16073950102,Census Tract 9501.02,Owyhee County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16073950200,Census Tract 9502.00,Owyhee County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16075960100,Census Tract 9601.00,Payette County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16075960200,Census Tract 9602.00,Payette County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16075960301,Census Tract 9603.01,Payette County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16075960302,Census Tract 9603.02,Payette County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16075960400,Census Tract 9604.00,Payette County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16077960100,Census Tract 9601.00,Power County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16077960200,Census Tract 9602.00,Power County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16079960200,Census Tract 9602.00,Shoshone County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16079960300,Census Tract 9603.00,Shoshone County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16079960400,Census Tract 9604.00,Shoshone County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16081960101,Census Tract 9601.01,Teton County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16081960102,Census Tract 9601.02,Teton County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16081960103,Census Tract 9601.03,Teton County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16081960104,Census Tract 9601.04,Teton County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16081960105,Census Tract 9601.05,Teton County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16081960106,Census Tract 9601.06,Teton County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16081960107,Census Tract 9601.07,Teton County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16083000200,Census Tract 2.00,Twin Falls County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16083000300,Census Tract 3.00,Twin Falls County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16083000400,Census Tract 4.00,Twin Falls County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16083000500,Census Tract 5.00,Twin Falls County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
Environment,16083000600,Census Tract 6.00,Twin Falls County,Idaho,NGSO_B_upload,25.0,,,NGSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",25.0
