cat,GEOID,Tract,County,State,measure,RE,Sex,def,fmt,source,lbl,technology,value
Sufficient Broadband,49035112904,Census Tract 1129.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112905,Census Tract 1129.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112905,Census Tract 1129.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112907,Census Tract 1129.07,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112907,Census Tract 1129.07,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112912,Census Tract 1129.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112912,Census Tract 1129.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112913,Census Tract 1129.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112913,Census Tract 1129.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112914,Census Tract 1129.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112914,Census Tract 1129.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112916,Census Tract 1129.16,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112916,Census Tract 1129.16,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112917,Census Tract 1129.17,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112917,Census Tract 1129.17,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112918,Census Tract 1129.18,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112918,Census Tract 1129.18,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112920,Census Tract 1129.20,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112920,Census Tract 1129.20,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112921,Census Tract 1129.21,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112921,Census Tract 1129.21,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113007,Census Tract 1130.07,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113007,Census Tract 1130.07,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113008,Census Tract 1130.08,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113008,Census Tract 1130.08,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113010,Census Tract 1130.10,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113010,Census Tract 1130.10,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113011,Census Tract 1130.11,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113011,Census Tract 1130.11,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113012,Census Tract 1130.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113012,Census Tract 1130.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113013,Census Tract 1130.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113013,Census Tract 1130.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113014,Census Tract 1130.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113014,Census Tract 1130.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113016,Census Tract 1130.16,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113016,Census Tract 1130.16,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113017,Census Tract 1130.17,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113017,Census Tract 1130.17,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113021,Census Tract 1130.21,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113021,Census Tract 1130.21,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113022,Census Tract 1130.22,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113022,Census Tract 1130.22,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113023,Census Tract 1130.23,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113023,Census Tract 1130.23,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113024,Census Tract 1130.24,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113024,Census Tract 1130.24,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113025,Census Tract 1130.25,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113025,Census Tract 1130.25,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113101,Census Tract 1131.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113101,Census Tract 1131.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113102,Census Tract 1131.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113102,Census Tract 1131.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113105,Census Tract 1131.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113105,Census Tract 1131.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113108,Census Tract 1131.08,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113108,Census Tract 1131.08,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113109,Census Tract 1131.09,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113109,Census Tract 1131.09,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113110,Census Tract 1131.10,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113110,Census Tract 1131.10,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113111,Census Tract 1131.11,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113111,Census Tract 1131.11,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113112,Census Tract 1131.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113112,Census Tract 1131.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113113,Census Tract 1131.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113113,Census Tract 1131.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113114,Census Tract 1131.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113114,Census Tract 1131.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113307,Census Tract 1133.07,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113307,Census Tract 1133.07,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113308,Census Tract 1133.08,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113308,Census Tract 1133.08,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113309,Census Tract 1133.09,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113309,Census Tract 1133.09,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113310,Census Tract 1133.10,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113310,Census Tract 1133.10,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113311,Census Tract 1133.11,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113311,Census Tract 1133.11,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113312,Census Tract 1133.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113312,Census Tract 1133.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113313,Census Tract 1133.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113313,Census Tract 1133.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113314,Census Tract 1133.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113314,Census Tract 1133.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113406,Census Tract 1134.06,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113406,Census Tract 1134.06,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113408,Census Tract 1134.08,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113408,Census Tract 1134.08,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113409,Census Tract 1134.09,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113409,Census Tract 1134.09,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113410,Census Tract 1134.10,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113410,Census Tract 1134.10,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113411,Census Tract 1134.11,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113411,Census Tract 1134.11,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113412,Census Tract 1134.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113412,Census Tract 1134.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113413,Census Tract 1134.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113413,Census Tract 1134.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113414,Census Tract 1134.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113414,Census Tract 1134.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113415,Census Tract 1134.15,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113415,Census Tract 1134.15,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113505,Census Tract 1135.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113505,Census Tract 1135.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113509,Census Tract 1135.09,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113509,Census Tract 1135.09,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113510,Census Tract 1135.10,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113510,Census Tract 1135.10,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113511,Census Tract 1135.11,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113511,Census Tract 1135.11,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113512,Census Tract 1135.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113512,Census Tract 1135.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113513,Census Tract 1135.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113513,Census Tract 1135.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113514,Census Tract 1135.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113514,Census Tract 1135.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113515,Census Tract 1135.15,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113515,Census Tract 1135.15,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113520,Census Tract 1135.20,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113520,Census Tract 1135.20,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113521,Census Tract 1135.21,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113521,Census Tract 1135.21,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113522,Census Tract 1135.22,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035113522,Census Tract 1135.22,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035113523,Census Tract 1135.23,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035113523,Census Tract 1135.23,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
